word;type;score
kostengünstigen;ADJX;0.004
kostengünstiger;ADJX;0.004
kostengünstigere;ADJX;0.004
kostengünstigerem;ADJX;0.004
kostengünstigeren;ADJX;0.004
kostengünstigerer;ADJX;0.004
kostengünstigeres;ADJX;0.004
kostengünstiges;ADJX;0.004
kostengünstigst;ADJX;0.004
kostengünstigste;ADJX;0.004
kostengünstigstem;ADJX;0.004
kostengünstigsten;ADJX;0.004
kostengünstigster;ADJX;0.004
kostengünstigstes;ADJX;0.004
kostenintensiv;ADJX;-0.0048
kostenintensive;ADJX;-0.0048
kostenintensivem;ADJX;-0.0048
kostenintensiven;ADJX;-0.0048
kostenintensiver;ADJX;-0.0048
kostenintensivere;ADJX;-0.0048
kostenintensiverem;ADJX;-0.0048
kostenintensiveren;ADJX;-0.0048
kostenintensiverer;ADJX;-0.0048
kostenintensiveres;ADJX;-0.0048
kostenintensives;ADJX;-0.0048
kostenintensivst;ADJX;-0.0048
kostenintensivste;ADJX;-0.0048
kostenintensivstem;ADJX;-0.0048
kostenintensivsten;ADJX;-0.0048
kostenintensivster;ADJX;-0.0048
kostenintensivstes;ADJX;-0.0048
kostenlos;ADJX;0.004
kostenlose;ADJX;0.004
kostenlosem;ADJX;0.004
kostenlosen;ADJX;0.004
kostenloser;ADJX;0.004
kostenlosere;ADJX;0.004
kostenloserem;ADJX;0.004
kostenloseren;ADJX;0.004
kostenloserer;ADJX;0.004
kostenloseres;ADJX;0.004
kostenloses;ADJX;0.004
kostenlosst;ADJX;0.004
kostenlosste;ADJX;0.004
kostenlosstem;ADJX;0.004
kostenlossten;ADJX;0.004
kostenlosster;ADJX;0.004
kostenlosstes;ADJX;0.004
kostspielig;ADJX;-0.0048
kostspielige;ADJX;-0.0048
kostspieligem;ADJX;-0.0048
kostspieligen;ADJX;-0.0048
kostspieliger;ADJX;-0.0048
kostspieligere;ADJX;-0.0048
kostspieligerem;ADJX;-0.0048
kostspieligeren;ADJX;-0.0048
kostspieligerer;ADJX;-0.0048
kostspieligeres;ADJX;-0.0048
kostspieliges;ADJX;-0.0048
kostspieligkeit;NN;-0.0048
kostspieligst;ADJX;-0.0048
kostspieligste;ADJX;-0.0048
kostspieligstem;ADJX;-0.0048
kostspieligsten;ADJX;-0.0048
kostspieligster;ADJX;-0.0048
kostspieligstes;ADJX;-0.0048
krach;NN;-0.0048
krach;VVINF;-0.0048
krache;NN;-0.0048
krache;VVINF;-0.0048
kräche;NN;-0.0048
krachen;NN;-0.0048
krachen;VVINF;-0.0048
krächen;NN;-0.0048
kraches;NN;-0.0048
krachest;VVINF;-0.0048
krachet;VVINF;-0.0048
krachs;NN;-0.0048
krachst;VVINF;-0.0048
kracht;VVINF;-0.0048
krachte;VVINF;-0.0048
krachten;VVINF;-0.0048
krachtest;VVINF;-0.0048
krachtet;VVINF;-0.0048
kraft;NN;0.004
kräfte;NN;0.004
kräften;NN;0.004
kräftig;ADJX;0.2408
kräftige;ADJX;0.2408
kräftigem;ADJX;0.2408
kräftigen;ADJX;0.2408
kräftiger;ADJX;0.2408
kräftigere;ADJX;0.2408
kräftigerem;ADJX;0.2408
kräftigeren;ADJX;0.2408
kräftigerer;ADJX;0.2408
kräftigeres;ADJX;0.2408
kräftiges;ADJX;0.2408
kräftigst;ADJX;0.2408
kräftigste;ADJX;0.2408
kräftigstem;ADJX;0.2408
kräftigsten;ADJX;0.2408
kräftigster;ADJX;0.2408
kräftigstes;ADJX;0.2408
kraftlos;ADJX;-0.3338
kraftlose;ADJX;-0.3338
kraftlosem;ADJX;-0.3338
kraftlosen;ADJX;-0.3338
kraftloser;ADJX;-0.3338
kraftlosere;ADJX;-0.3338
kraftloserem;ADJX;-0.3338
kraftloseren;ADJX;-0.3338
kraftloserer;ADJX;-0.3338
kraftloseres;ADJX;-0.3338
kraftloses;ADJX;-0.3338
kraftlosest;ADJX;-0.3338
kraftloseste;ADJX;-0.3338
kraftlosestem;ADJX;-0.3338
kraftlosesten;ADJX;-0.3338
kraftlosester;ADJX;-0.3338
kraftlosestes;ADJX;-0.3338
kraftvoll;ADJX;0.2214
kraftvolle;ADJX;0.2214
kraftvollem;ADJX;0.2214
kraftvollen;ADJX;0.2214
kraftvoller;ADJX;0.2214
kraftvollere;ADJX;0.2214
kraftvollerem;ADJX;0.2214
kraftvolleren;ADJX;0.2214
kraftvollerer;ADJX;0.2214
kraftvolleres;ADJX;0.2214
kraftvolles;ADJX;0.2214
kraftvollst;ADJX;0.2214
kraftvollste;ADJX;0.2214
kraftvollstem;ADJX;0.2214
kraftvollsten;ADJX;0.2214
kraftvollster;ADJX;0.2214
kraftvollstes;ADJX;0.2214
krank;ADJX;-0.4694
krank;VVINF;-0.0048
kränk;VVINF;-0.0048
kranke;ADJX;-0.4694
kranke;VVINF;-0.0048
kränke;VVINF;-0.0048
kränkel;VVINF;-0.0048
kränkele;VVINF;-0.0048
kränkelen;VVINF;-0.0048
kränkeln;VVINF;-0.0048
kränkelst;VVINF;-0.0048
kränkelt;VVINF;-0.0048
kränkelte;VVINF;-0.0048
kränkelten;VVINF;-0.0048
kränkeltest;VVINF;-0.0048
kränkeltet;VVINF;-0.0048
krankem;ADJX;-0.4694
kranken;ADJX;-0.4694
kranken;VVINF;-0.0048
kränken;VVINF;-0.0048
kranker;ADJX;-0.4694
kränker;ADJX;-0.4694
kränkere;ADJX;-0.4694
kränkerem;ADJX;-0.4694
kränkeren;ADJX;-0.4694
kränkerer;ADJX;-0.4694
kränkeres;ADJX;-0.4694
krankes;ADJX;-0.4694
krankest;VVINF;-0.0048
kränkest;VVINF;-0.0048
kranket;VVINF;-0.0048
kränket;VVINF;-0.0048
krankheit;NN;-0.6858
krankheiten;NN;-0.6858
kränkl;VVINF;-0.0048
kränkle;VVINF;-0.0048
kränklich;ADJX;-0.3172
kränkliche;ADJX;-0.3172
kränklichem;ADJX;-0.3172
kränklichen;ADJX;-0.3172
kränklicher;ADJX;-0.3172
kränklichere;ADJX;-0.3172
kränklicherem;ADJX;-0.3172
kränklicheren;ADJX;-0.3172
kränklicherer;ADJX;-0.3172
kränklicheres;ADJX;-0.3172
kränkliches;ADJX;-0.3172
kränklichst;ADJX;-0.3172
kränklichste;ADJX;-0.3172
kränklichstem;ADJX;-0.3172
kränklichsten;ADJX;-0.3172
kränklichster;ADJX;-0.3172
kränklichstes;ADJX;-0.3172
krankst;VVINF;-0.0048
kränkst;ADJX;-0.4694
kränkst;VVINF;-0.0048
kränkste;ADJX;-0.4694
kränkstem;ADJX;-0.4694
kränksten;ADJX;-0.4694
kränkster;ADJX;-0.4694
kränkstes;ADJX;-0.4694
krankt;VVINF;-0.0048
kränkt;VVINF;-0.0048
krankte;VVINF;-0.0048
kränkte;VVINF;-0.0048
krankten;VVINF;-0.0048
kränkten;VVINF;-0.0048
kranktest;VVINF;-0.0048
kränktest;VVINF;-0.0048
kranktet;VVINF;-0.0048
kränktet;VVINF;-0.0048
kränkung;NN;-0.0048
kränkungen;NN;-0.0048
krass;ADJX;-0.1603
krasse;ADJX;-0.1603
krassem;ADJX;-0.1603
krassen;ADJX;-0.1603
krasser;ADJX;-0.1603
krassere;ADJX;-0.1603
krasserem;ADJX;-0.1603
krasseren;ADJX;-0.1603
krasserer;ADJX;-0.1603
krasseres;ADJX;-0.1603
krasses;ADJX;-0.1603
krassest;ADJX;-0.1603
krasseste;ADJX;-0.1603
krassestem;ADJX;-0.1603
krassesten;ADJX;-0.1603
krassester;ADJX;-0.1603
krassestes;ADJX;-0.1603
kreativ;ADJX;0.5865
kreative;ADJX;0.5865
kreativem;ADJX;0.5865
kreativen;ADJX;0.5865
kreativer;ADJX;0.5865
kreativere;ADJX;0.5865
kreativerem;ADJX;0.5865
kreativeren;ADJX;0.5865
kreativerer;ADJX;0.5865
kreativeres;ADJX;0.5865
kreatives;ADJX;0.5865
kreativität;NN;0.0768
kreativst;ADJX;0.5865
kreativste;ADJX;0.5865
kreativstem;ADJX;0.5865
kreativsten;ADJX;0.5865
kreativster;ADJX;0.5865
kreativstes;ADJX;0.5865
kriechen;VVINF;-0.0048
krieg;NN;-0.5364
kriege;NN;-0.5364
kriegen;NN;-0.5364
kriegerisch;ADJX;-0.0048
kriegerische;ADJX;-0.0048
kriegerischem;ADJX;-0.0048
kriegerischen;ADJX;-0.0048
kriegerischer;ADJX;-0.0048
kriegerischere;ADJX;-0.0048
kriegerischerem;ADJX;-0.0048
kriegerischeren;ADJX;-0.0048
kriegerischerer;ADJX;-0.0048
kriegerischeres;ADJX;-0.0048
kriegerisches;ADJX;-0.0048
kriegerischst;ADJX;-0.0048
kriegerischste;ADJX;-0.0048
kriegerischstem;ADJX;-0.0048
kriegerischsten;ADJX;-0.0048
kriegerischster;ADJX;-0.0048
kriegerischstes;ADJX;-0.0048
krieges;NN;-0.5364
kriegs;NN;-0.5364
kriminalität;NN;-0.0048
kriminell;ADJX;-0.4692
kriminelle;ADJX;-0.4692
kriminellem;ADJX;-0.4692
kriminellen;ADJX;-0.4692
krimineller;ADJX;-0.4692
kriminellere;ADJX;-0.4692
kriminellerem;ADJX;-0.4692
kriminelleren;ADJX;-0.4692
kriminellerer;ADJX;-0.4692
kriminelleres;ADJX;-0.4692
kriminelles;ADJX;-0.4692
kriminellst;ADJX;-0.4692
kriminellste;ADJX;-0.4692
kriminellstem;ADJX;-0.4692
kriminellsten;ADJX;-0.4692
kriminellster;ADJX;-0.4692
kriminellstes;ADJX;-0.4692
krise;NN;-0.3621
krisen;NN;-0.3621
kritik;NN;-0.5308
kritiken;NN;-0.5308
kritiker;NN;-0.6494
kritikern;NN;-0.6494
kritikers;NN;-0.6494
kritisch;ADJX;-0.0995
kritische;ADJX;-0.0995
kritischem;ADJX;-0.0995
kritischen;ADJX;-0.0995
kritischer;ADJX;-0.0995
kritischere;ADJX;-0.0995
kritischerem;ADJX;-0.0995
kritischeren;ADJX;-0.0995
kritischerer;ADJX;-0.0995
kritischeres;ADJX;-0.0995
kritisches;ADJX;-0.0995
kritischst;ADJX;-0.0995
kritischste;ADJX;-0.0995
kritischstem;ADJX;-0.0995
kritischsten;ADJX;-0.0995
kritischster;ADJX;-0.0995
kritischstes;ADJX;-0.0995
kritisier;VVINF;-0.3466
kritisiere;VVINF;-0.3466
kritisieren;VVINF;-0.3466
kritisierest;VVINF;-0.3466
kritisieret;VVINF;-0.3466
kritisierst;VVINF;-0.3466
kritisiert;VVINF;-0.3466
kritisierte;VVINF;-0.3466
kritisierten;VVINF;-0.3466
kritisiertest;VVINF;-0.3466
kritisiertet;VVINF;-0.3466
krude;ADJX;-0.0048
krudee;ADJX;-0.0048
krudeem;ADJX;-0.0048
krudeen;ADJX;-0.0048
krudeer;ADJX;-0.0048
krudeere;ADJX;-0.0048
krudeerem;ADJX;-0.0048
krudeeren;ADJX;-0.0048
krudeerer;ADJX;-0.0048
krudeeres;ADJX;-0.0048
krudees;ADJX;-0.0048
krudest;ADJX;-0.0048
krudeste;ADJX;-0.0048
krudestem;ADJX;-0.0048
krudesten;ADJX;-0.0048
krudester;ADJX;-0.0048
krudestes;ADJX;-0.0048
krumm;ADJX;-0.0426
krumme;ADJX;-0.0426
krummem;ADJX;-0.0426
krummen;ADJX;-0.0426
krummer;ADJX;-0.0426
krummere;ADJX;-0.0426
krummerem;ADJX;-0.0426
krummeren;ADJX;-0.0426
krummerer;ADJX;-0.0426
krummeres;ADJX;-0.0426
krummes;ADJX;-0.0426
krummst;ADJX;-0.0426
krummste;ADJX;-0.0426
krummstem;ADJX;-0.0426
krummsten;ADJX;-0.0426
krummster;ADJX;-0.0426
krummstes;ADJX;-0.0426
krüppel;NN;-0.3203
krüppeln;NN;-0.3203
krüppels;NN;-0.3203
kulant;ADJX;0.004
kulante;ADJX;0.004
kulantem;ADJX;0.004
kulanten;ADJX;0.004
kulanter;ADJX;0.004
kulantere;ADJX;0.004
kulanterem;ADJX;0.004
kulanteren;ADJX;0.004
kulanterer;ADJX;0.004
kulanteres;ADJX;0.004
kulantes;ADJX;0.004
kulantest;ADJX;0.004
kulanteste;ADJX;0.004
kulantestem;ADJX;0.004
kulantesten;ADJX;0.004
kulantester;ADJX;0.004
kulantestes;ADJX;0.004
kulanz;NN;0.004
kultiviert;VVINF;0.0731
kultivierte;VVINF;0.0731
kultiviertem;VVINF;0.0731
kultivierten;VVINF;0.0731
kultivierter;VVINF;0.0731
kultiviertere;VVINF;0.0731
kultivierterem;VVINF;0.0731
kultivierteren;VVINF;0.0731
kultivierterer;VVINF;0.0731
kultivierteres;VVINF;0.0731
kultiviertes;VVINF;0.0731
kultiviertest;VVINF;0.0731
kultivierteste;VVINF;0.0731
kultiviertestem;VVINF;0.0731
kultiviertesten;VVINF;0.0731
kultiviertester;VVINF;0.0731
kultiviertestes;VVINF;0.0731
kümmer;VVINF;0.2016
kümmere;VVINF;0.2016
kümmeren;VVINF;0.2016
kümmerlich;ADJX;-0.3208
kümmerliche;ADJX;-0.3208
kümmerlichem;ADJX;-0.3208
kümmerlichen;ADJX;-0.3208
kümmerlicher;ADJX;-0.3208
kümmerlichere;ADJX;-0.3208
kümmerlicherem;ADJX;-0.3208
kümmerlicheren;ADJX;-0.3208
kümmerlicherer;ADJX;-0.3208
kümmerlicheres;ADJX;-0.3208
kümmerliches;ADJX;-0.3208
kümmerlichst;ADJX;-0.3208
kümmerlichste;ADJX;-0.3208
kümmerlichstem;ADJX;-0.3208
kümmerlichsten;ADJX;-0.3208
kümmerlichster;ADJX;-0.3208
kümmerlichstes;ADJX;-0.3208
kümmern;VVINF;0.2016
kümmerst;VVINF;0.2016
kümmert;VVINF;0.2016
kümmerte;VVINF;0.2016
kümmerten;VVINF;0.2016
kümmertest;VVINF;0.2016
kümmertet;VVINF;0.2016
kündig;VVINF;-0.4947
kündige;VVINF;-0.4947
kündigen;VVINF;-0.4947
kündigest;VVINF;-0.4947
kündiget;VVINF;-0.4947
kündigst;VVINF;-0.4947
kündigt;VVINF;-0.4947
kündigte;VVINF;-0.4947
kündigten;VVINF;-0.4947
kündigtest;VVINF;-0.4947
kündigtet;VVINF;-0.4947
kündigung;NN;-0.0048
kündigungen;NN;-0.0048
künstlerisch;ADJX;0.004
künstlerische;ADJX;0.004
künstlerischem;ADJX;0.004
künstlerischen;ADJX;0.004
künstlerischer;ADJX;0.004
künstlerischere;ADJX;0.004
künstlerischerem;ADJX;0.004
künstlerischeren;ADJX;0.004
künstlerischerer;ADJX;0.004
künstlerischeres;ADJX;0.004
künstlerisches;ADJX;0.004
künstlerischst;ADJX;0.004
künstlerischste;ADJX;0.004
künstlerischstem;ADJX;0.004
künstlerischsten;ADJX;0.004
künstlerischster;ADJX;0.004
künstlerischstes;ADJX;0.004
kunstreich;ADJX;0.004
kunstreiche;ADJX;0.004
kunstreichem;ADJX;0.004
kunstreichen;ADJX;0.004
kunstreicher;ADJX;0.004
kunstreichere;ADJX;0.004
kunstreicherem;ADJX;0.004
kunstreicheren;ADJX;0.004
kunstreicherer;ADJX;0.004
kunstreicheres;ADJX;0.004
kunstreiches;ADJX;0.004
kunstreichst;ADJX;0.004
kunstreichste;ADJX;0.004
kunstreichstem;ADJX;0.004
kunstreichsten;ADJX;0.004
kunstreichster;ADJX;0.004
kunstreichstes;ADJX;0.004
kunstvoll;ADJX;0.004
kunstvolle;ADJX;0.004
kunstvollem;ADJX;0.004
kunstvollen;ADJX;0.004
kunstvoller;ADJX;0.004
kunstvollere;ADJX;0.004
kunstvollerem;ADJX;0.004
kunstvolleren;ADJX;0.004
kunstvollerer;ADJX;0.004
kunstvolleres;ADJX;0.004
kunstvolles;ADJX;0.004
kunstvollst;ADJX;0.004
kunstvollste;ADJX;0.004
kunstvollstem;ADJX;0.004
kunstvollsten;ADJX;0.004
kunstvollster;ADJX;0.004
kunstvollstes;ADJX;0.004
kur;NN;0.0859
kuren;NN;0.0859
kurier;VVINF;0.004
kuriere;VVINF;0.004
kurieren;VVINF;0.004
kurierest;VVINF;0.004
kurieret;VVINF;0.004
kurierst;VVINF;0.004
kuriert;VVINF;0.004
kurierte;VVINF;0.004
kurierten;VVINF;0.004
kuriertest;VVINF;0.004
kuriertet;VVINF;0.004
kurseinbruch;NN;-0.0048
kurseinbrüche;NN;-0.0048
kurseinbrüchen;NN;-0.0048
kurseinbruches;NN;-0.0048
kurseinbruchs;NN;-0.0048
kurz;ADJX;-0.0048
kürz;VVINF;-0.3439
kurze;ADJX;-0.0048
kürze;VVINF;-0.3439
kurzem;ADJX;-0.0048
kurzen;ADJX;-0.0048
kürzen;VVINF;-0.3439
kurzer;ADJX;-0.0048
kürzer;ADJX;-0.0048
kürzere;ADJX;-0.0048
kürzerem;ADJX;-0.0048
kürzeren;ADJX;-0.0048
kürzerer;ADJX;-0.0048
kürzeres;ADJX;-0.0048
kurzes;ADJX;-0.0048
kürzest;ADJX;-0.0048
kürzest;VVINF;-0.3439
kürzeste;ADJX;-0.0048
kürzestem;ADJX;-0.0048
kürzesten;ADJX;-0.0048
kürzester;ADJX;-0.0048
kürzestes;ADJX;-0.0048
kürzet;VVINF;-0.3439
kurzsichtig;ADJX;-0.4714
kurzsichtige;ADJX;-0.4714
kurzsichtigem;ADJX;-0.4714
kurzsichtigen;ADJX;-0.4714
kurzsichtiger;ADJX;-0.4714
kurzsichtigere;ADJX;-0.4714
kurzsichtigerem;ADJX;-0.4714
kurzsichtigeren;ADJX;-0.4714
kurzsichtigerer;ADJX;-0.4714
kurzsichtigeres;ADJX;-0.4714
kurzsichtiges;ADJX;-0.4714
kurzsichtigst;ADJX;-0.4714
kurzsichtigste;ADJX;-0.4714
kurzsichtigstem;ADJX;-0.4714
kurzsichtigsten;ADJX;-0.4714
kurzsichtigster;ADJX;-0.4714
kurzsichtigstes;ADJX;-0.4714
kürzt;VVINF;-0.3439
kürzte;VVINF;-0.3439
kürzten;VVINF;-0.3439
kürztest;VVINF;-0.3439
kürztet;VVINF;-0.3439
kürzung;NN;-0.341
kürzungen;NN;-0.341
labil;ADJX;-0.326
labile;ADJX;-0.326
labilem;ADJX;-0.326
labilen;ADJX;-0.326
labiler;ADJX;-0.326
labilere;ADJX;-0.326
labilerem;ADJX;-0.326
labileren;ADJX;-0.326
labilerer;ADJX;-0.326
labileres;ADJX;-0.326
labiles;ADJX;-0.326
labilst;ADJX;-0.326
labilste;ADJX;-0.326
labilstem;ADJX;-0.326
labilsten;ADJX;-0.326
labilster;ADJX;-0.326
labilstes;ADJX;-0.326
lach;VVINF;0.0135
lache;VVINF;0.0135
lächel;VVINF;0.3399
lächele;VVINF;0.3399
lächelen;VVINF;0.3399
lächeln;VVINF;0.3399
lächelst;VVINF;0.3399
lächelt;VVINF;0.3399
lächelte;VVINF;0.3399
lächelten;VVINF;0.3399
lächeltest;VVINF;0.3399
lächeltet;VVINF;0.3399
lachen;VVINF;0.0135
lächerlich;ADJX;-0.6435
lächerliche;ADJX;-0.6435
lächerlichem;ADJX;-0.6435
lächerlichen;ADJX;-0.6435
lächerlicher;ADJX;-0.6435
lächerlichere;ADJX;-0.6435
lächerlicherem;ADJX;-0.6435
lächerlicheren;ADJX;-0.6435
lächerlicherer;ADJX;-0.6435
lächerlicheres;ADJX;-0.6435
lächerliches;ADJX;-0.6435
lächerlichst;ADJX;-0.6435
lächerlichste;ADJX;-0.6435
lächerlichstem;ADJX;-0.6435
lächerlichsten;ADJX;-0.6435
lächerlichster;ADJX;-0.6435
lächerlichstes;ADJX;-0.6435
lachest;VVINF;0.0135
lachet;VVINF;0.0135
lächl;VVINF;0.3399
lächle;VVINF;0.3399
lachst;VVINF;0.0135
lacht;VVINF;0.0135
lachte;VVINF;0.0135
lachten;VVINF;0.0135
lachtest;VVINF;0.0135
lachtet;VVINF;0.0135
lädiert;VVINF;-0.0366
lädierte;VVINF;-0.0366
lädiertem;VVINF;-0.0366
lädierten;VVINF;-0.0366
lädierter;VVINF;-0.0366
lädiertere;VVINF;-0.0366
lädierterem;VVINF;-0.0366
lädierteren;VVINF;-0.0366
lädierterer;VVINF;-0.0366
lädierteres;VVINF;-0.0366
lädiertes;VVINF;-0.0366
lädiertest;VVINF;-0.0366
lädierteste;VVINF;-0.0366
lädiertestem;VVINF;-0.0366
lädiertesten;VVINF;-0.0366
lädiertester;VVINF;-0.0366
lädiertestes;VVINF;-0.0366
lähm;VVINF;-0.0048
lähme;VVINF;-0.0048
lähmen;VVINF;-0.0048
lähmest;VVINF;-0.0048
lähmet;VVINF;-0.0048
lähmst;VVINF;-0.0048
lähmt;VVINF;-0.0048
lähmte;VVINF;-0.0048
lähmten;VVINF;-0.0048
lähmtest;VVINF;-0.0048
lähmtet;VVINF;-0.0048
lähmung;NN;-0.0048
lähmungen;NN;-0.0048
laienhaft;ADJX;-0.3169
laienhafte;ADJX;-0.3169
laienhaftem;ADJX;-0.3169
laienhaften;ADJX;-0.3169
laienhafter;ADJX;-0.3169
laienhaftere;ADJX;-0.3169
laienhafterem;ADJX;-0.3169
laienhafteren;ADJX;-0.3169
laienhafterer;ADJX;-0.3169
laienhafteres;ADJX;-0.3169
laienhaftes;ADJX;-0.3169
laienhaftest;ADJX;-0.3169
laienhafteste;ADJX;-0.3169
laienhaftestem;ADJX;-0.3169
laienhaftesten;ADJX;-0.3169
laienhaftester;ADJX;-0.3169
laienhaftestes;ADJX;-0.3169
lakonisch;ADJX;-0.0048
lakonische;ADJX;-0.0048
lakonischem;ADJX;-0.0048
lakonischen;ADJX;-0.0048
lakonischer;ADJX;-0.0048
lakonischere;ADJX;-0.0048
lakonischerem;ADJX;-0.0048
lakonischeren;ADJX;-0.0048
lakonischerer;ADJX;-0.0048
lakonischeres;ADJX;-0.0048
lakonisches;ADJX;-0.0048
lakonischst;ADJX;-0.0048
lakonischste;ADJX;-0.0048
lakonischstem;ADJX;-0.0048
lakonischsten;ADJX;-0.0048
lakonischster;ADJX;-0.0048
lakonischstes;ADJX;-0.0048
langatmig;ADJX;-0.0048
langatmige;ADJX;-0.0048
langatmigem;ADJX;-0.0048
langatmigen;ADJX;-0.0048
langatmiger;ADJX;-0.0048
langatmigere;ADJX;-0.0048
langatmigerem;ADJX;-0.0048
langatmigeren;ADJX;-0.0048
langatmigerer;ADJX;-0.0048
langatmigeres;ADJX;-0.0048
langatmiges;ADJX;-0.0048
langatmigst;ADJX;-0.0048
langatmigste;ADJX;-0.0048
langatmigstem;ADJX;-0.0048
langatmigsten;ADJX;-0.0048
langatmigster;ADJX;-0.0048
langatmigstes;ADJX;-0.0048
langeweile;NN;-0.0377
langlebig;ADJX;0.2026
langlebige;ADJX;0.2026
langlebigem;ADJX;0.2026
langlebigen;ADJX;0.2026
langlebiger;ADJX;0.2026
langlebigere;ADJX;0.2026
langlebigerem;ADJX;0.2026
langlebigeren;ADJX;0.2026
langlebigerer;ADJX;0.2026
langlebigeres;ADJX;0.2026
langlebiges;ADJX;0.2026
langlebigkeit;NN;0.004
langlebigst;ADJX;0.2026
langlebigste;ADJX;0.2026
langlebigstem;ADJX;0.2026
langlebigsten;ADJX;0.2026
langlebigster;ADJX;0.2026
langlebigstes;ADJX;0.2026
langsam;ADJX;-0.0167
langsame;ADJX;-0.0167
langsamem;ADJX;-0.0167
langsamen;ADJX;-0.0167
langsamer;ADJX;-0.0167
langsamere;ADJX;-0.0167
langsamerem;ADJX;-0.0167
langsameren;ADJX;-0.0167
langsamerer;ADJX;-0.0167
langsameres;ADJX;-0.0167
langsames;ADJX;-0.0167
langsamst;ADJX;-0.0167
langsamste;ADJX;-0.0167
langsamstem;ADJX;-0.0167
langsamsten;ADJX;-0.0167
langsamster;ADJX;-0.0167
langsamstes;ADJX;-0.0167
langweil;VVINF;-0.0512
langweile;VVINF;-0.0512
langweilen;VVINF;-0.0512
langweiler;NN;-0.0443
langweilern;NN;-0.0443
langweilers;NN;-0.0443
langweilest;VVINF;-0.0512
langweilet;VVINF;-0.0512
langweilig;ADJX;-0.0228
langweilige;ADJX;-0.0228
langweiligem;ADJX;-0.0228
langweiligen;ADJX;-0.0228
langweiliger;ADJX;-0.0228
langweiligere;ADJX;-0.0228
langweiligerem;ADJX;-0.0228
langweiligeren;ADJX;-0.0228
langweiligerer;ADJX;-0.0228
langweiligeres;ADJX;-0.0228
langweiliges;ADJX;-0.0228
langweiligst;ADJX;-0.0228
langweiligste;ADJX;-0.0228
langweiligstem;ADJX;-0.0228
langweiligsten;ADJX;-0.0228
langweiligster;ADJX;-0.0228
langweiligstes;ADJX;-0.0228
langweilst;VVINF;-0.0512
langweilt;VVINF;-0.0512
langweilte;VVINF;-0.0512
langweilten;VVINF;-0.0512
langweiltest;VVINF;-0.0512
langweiltet;VVINF;-0.0512
läppisch;ADJX;-0.0048
läppische;ADJX;-0.0048
läppischem;ADJX;-0.0048
läppischen;ADJX;-0.0048
läppischer;ADJX;-0.0048
läppischere;ADJX;-0.0048
läppischerem;ADJX;-0.0048
läppischeren;ADJX;-0.0048
läppischerer;ADJX;-0.0048
läppischeres;ADJX;-0.0048
läppisches;ADJX;-0.0048
läppischst;ADJX;-0.0048
läppischste;ADJX;-0.0048
läppischstem;ADJX;-0.0048
läppischsten;ADJX;-0.0048
läppischster;ADJX;-0.0048
läppischstes;ADJX;-0.0048
lasch;ADJX;-0.0048
lasche;ADJX;-0.0048
laschem;ADJX;-0.0048
laschen;ADJX;-0.0048
lascher;ADJX;-0.0048
laschere;ADJX;-0.0048
lascherem;ADJX;-0.0048
lascheren;ADJX;-0.0048
lascherer;ADJX;-0.0048
lascheres;ADJX;-0.0048
lasches;ADJX;-0.0048
laschest;ADJX;-0.0048
lascheste;ADJX;-0.0048
laschestem;ADJX;-0.0048
laschesten;ADJX;-0.0048
laschester;ADJX;-0.0048
laschestes;ADJX;-0.0048
laschst;ADJX;-0.0048
laschste;ADJX;-0.0048
laschstem;ADJX;-0.0048
laschsten;ADJX;-0.0048
laschster;ADJX;-0.0048
laschstes;ADJX;-0.0048
lässig;ADJX;0.2095
last;NN;-0.0048
lasten;NN;-0.0048
lästig;ADJX;-0.1751
lästige;ADJX;-0.1751
lästigem;ADJX;-0.1751
lästigen;ADJX;-0.1751
lästiger;ADJX;-0.1751
lästigere;ADJX;-0.1751
lästigerem;ADJX;-0.1751
lästigeren;ADJX;-0.1751
lästigerer;ADJX;-0.1751
lästigeres;ADJX;-0.1751
lästiges;ADJX;-0.1751
lästigst;ADJX;-0.1751
lästigste;ADJX;-0.1751
lästigstem;ADJX;-0.1751
lästigsten;ADJX;-0.1751
lästigster;ADJX;-0.1751
lästigstes;ADJX;-0.1751
laune;NN;0.1085
launen;NN;0.1085
launenhaftigkeit;NN;-0.0048
launisch;ADJX;-0.0409
launische;ADJX;-0.0409
launischem;ADJX;-0.0409
launischen;ADJX;-0.0409
launischer;ADJX;-0.0409
launischere;ADJX;-0.0409
launischerem;ADJX;-0.0409
launischeren;ADJX;-0.0409
launischerer;ADJX;-0.0409
launischeres;ADJX;-0.0409
launisches;ADJX;-0.0409
launischst;ADJX;-0.0409
launischste;ADJX;-0.0409
launischstem;ADJX;-0.0409
launischsten;ADJX;-0.0409
launischster;ADJX;-0.0409
launischstes;ADJX;-0.0409
lautstark;ADJX;0.004
lautstarke;ADJX;0.004
lautstarkem;ADJX;0.004
lautstarken;ADJX;0.004
lautstarker;ADJX;0.004
lautstarkere;ADJX;0.004
lautstarkerem;ADJX;0.004
lautstarkeren;ADJX;0.004
lautstarkerer;ADJX;0.004
lautstarkeres;ADJX;0.004
lautstarkes;ADJX;0.004
lautstarkst;ADJX;0.004
lautstarkste;ADJX;0.004
lautstarkstem;ADJX;0.004
lautstarksten;ADJX;0.004
lautstarkster;ADJX;0.004
lautstarkstes;ADJX;0.004
lebendig;ADJX;0.0947
lebendige;ADJX;0.0947
lebendigem;ADJX;0.0947
